,train,test
116,0.9806451612903226,0.8215636822194199
117,0.9806451612903226,0.8215636822194199
118,0.9806451612903226,0.8215636822194199
119,0.9806451612903226,0.8215636822194199
120,0.9806451612903226,0.8215636822194199
121,0.9806451612903226,0.8215636822194199
122,0.9806451612903226,0.8215636822194199
123,0.9806451612903226,0.8215636822194199
124,0.9806451612903226,0.8215636822194199
125,0.9806451612903226,0.8215636822194199
126,0.9806451612903226,0.8215636822194199
127,0.9806451612903226,0.8215636822194199
128,0.9806451612903226,0.8215636822194199
129,0.9806451612903226,0.8215636822194199
130,0.9806451612903226,0.8215636822194199
131,0.9806451612903226,0.8215636822194199
132,0.9806451612903226,0.8215636822194199
133,0.9806451612903226,0.8215636822194199
134,0.9806451612903226,0.8215636822194199
135,0.9806451612903226,0.8215636822194199
136,0.9806451612903226,0.8215636822194199
137,0.9806451612903226,0.8215636822194199
138,0.9806451612903226,0.8215636822194199
139,0.9806451612903226,0.8215636822194199
140,0.9806451612903226,0.8215636822194199
141,0.9806451612903226,0.8215636822194199
142,0.9806451612903226,0.8215636822194199
143,0.9806451612903226,0.8215636822194199
144,0.9806451612903226,0.8215636822194199
145,0.9806451612903226,0.8215636822194199
146,0.9806451612903226,0.8215636822194199
147,0.9806451612903226,0.8215636822194199
148,0.9806451612903226,0.8215636822194199
149,0.9806451612903226,0.8215636822194199
150,0.9806451612903226,0.8215636822194199
151,0.9806451612903226,0.8215636822194199
152,0.9806451612903226,0.8215636822194199
153,0.9806451612903226,0.8215636822194199
154,0.9806451612903226,0.8215636822194199
155,0.9806451612903226,0.8215636822194199
156,0.9806451612903226,0.8215636822194199
157,0.9806451612903226,0.8215636822194199
158,0.9806451612903226,0.8215636822194199
159,0.9806451612903226,0.8215636822194199
160,0.9806451612903226,0.8215636822194199
161,0.9806451612903226,0.8215636822194199
162,0.9806451612903226,0.8215636822194199
163,0.9806451612903226,0.8215636822194199
164,0.9806451612903226,0.8215636822194199
165,0.9806451612903226,0.8215636822194199
166,0.9806451612903226,0.8215636822194199
167,0.9806451612903226,0.8215636822194199
168,0.9806451612903226,0.8215636822194199
169,0.9806451612903226,0.8215636822194199
170,0.9806451612903226,0.8215636822194199
171,0.9806451612903226,0.8215636822194199
172,0.9806451612903226,0.8215636822194199
173,0.9806451612903226,0.8215636822194199
174,0.9806451612903226,0.8215636822194199
175,0.9806451612903226,0.8215636822194199
176,0.9806451612903226,0.8215636822194199
177,0.9806451612903226,0.8215636822194199
178,0.9806451612903226,0.8215636822194199
179,0.9806451612903226,0.8215636822194199
180,0.9806451612903226,0.8215636822194199
181,0.9806451612903226,0.8215636822194199
182,0.9806451612903226,0.8215636822194199
183,0.9806451612903226,0.8215636822194199
184,0.9806451612903226,0.8215636822194199
185,0.9806451612903226,0.8215636822194199
186,0.9806451612903226,0.8215636822194199
187,0.9806451612903226,0.8215636822194199
188,0.9806451612903226,0.8215636822194199
189,0.9806451612903226,0.8215636822194199
190,0.9806451612903226,0.8215636822194199
191,0.9806451612903226,0.8215636822194199
192,0.9806451612903226,0.8215636822194199
193,0.9806451612903226,0.8215636822194199
194,0.9806451612903226,0.8215636822194199
195,0.9806451612903226,0.8215636822194199
196,0.9806451612903226,0.8215636822194199
197,0.9806451612903226,0.8215636822194199
198,0.9806451612903226,0.8215636822194199
199,0.9806451612903226,0.8215636822194199
